136 ; VIA L. VAN BEETHOVEN,131 ; 32 ; 6,43
137 ; VIA BISMANTOVA,23 ; 24 ; 5,85
138 ; VIA M. K. GANDHI,16/C ; 26 ; 5,68
139 ; VIA F.LLI ROSSELLI,41/1 ; 26 ; 4,66
140 ; VIALE ISONZO,36 ; 30 ; 5,37
141 ; VIA E. FERMI,38 ; 34 ; 5,94
142 ; VIA D. FREDDI,41 ; 40 ; 6,92
143 ; VIA DON L.STURZO,9 ; 33 ; 5,72
144 ; VIA J. F. KENNEDY,20/A ; 21 ; 5,68
145 ; VIA J. F. KENNEDY,20/A ; 22 ; 6,94
146 ; VIA N. LASAGNI,5/A ; 23 ; 5,50
147 ; VIA M.L. KING, 1/A ; 56 ; 9,36
148 ; VIA MEDAGLIE D'ORO RESIST.,2 ; 24 ; 5,12
149 ; VIA PREMUDA,36 ; 22 ; 4,39
150 ; VIA A. TASSONI,136 ; 32 ; 5,02
151 ; VIA P. G. TERRACHINI,20 ; 20 ; 5,76
152 ; VIA E. TORRICELLI,35 ; 53 ; 9,41
153 ; VIALE UMBERTO I,44 ; 16 ; 4,57
154 ; VIA G. BRUNO,29 ; 33 ; 9,65
155 ; VIA R. FRANCHETTI,8 ; 40 ; 9,83
156 ; VIA B. PASCAL,81 ; 31 ; 6,51
157 ; VIA SALVADOR ALLENDE,3 ; 18 ; 3,81
158 ; VIA F. P. TOSTI,4 ; 17 ; 4,94
159 ; VIA J. WIBICKJ,30 ; 27 ; 7,30
160 ; VIA MEDAGLIE D'ORO RESIST.,2 ; 32 ; 6,41
